Customer_ID,Gender,Age,Annual_Income,Product_Category,Average_Spend,Visits_per_Month,Add_to_Cart_Count,Wishlist_Count,Loyalty_Score,Customer_Tenure,Payment_Method,Discount_Usage,Referral_Source,Frequent_Buyer,Online_Shopper,Membership_Status,Usage_Time,Customer_Segment,Last_Purchase_Date,Churn
491,Female,60,21239,Home,293.99425142640655,21,2,11,2.206224048870926,20,Debit Card,No,Friend Referral,Yes,Yes,Gold,2.3396757023273222,Low,2025-05-05,1
492,Male,61,123674,Groceries,1708.4196487836334,12,6,17,2.041840416216922,60,PayPal,Yes,Google,No,No,Bronze,5.7843952410001265,Low,2025-05-06,0
493,Male,41,134474,Electronics,721.9779646727413,26,42,6,8.597673062416735,82,PayPal,No,Google,No,Yes,Silver,1.2439589758465894,Low,2025-05-07,0
494,Female,42,85661,Fashion,110.17291340074127,15,17,19,2.253721048371229,107,PayPal,No,Google,Yes,No,Silver,7.3166558028985085,High,2025-05-08,1
495,Male,24,146945,Beauty,151.1958340609012,2,43,6,5.682087644536229,74,PayPal,Yes,Friend Referral,Yes,Yes,Gold,2.1126692701713843,High,2025-05-09,1
496,Male,23,65272,Fashion,327.2323710725963,23,37,8,1.3340198796607203,24,Debit Card,No,Friend Referral,Yes,Yes,Gold,2.0344521071883186,High,2025-05-10,1
497,Male,41,109393,Electronics,466.1170285525946,18,36,0,1.7260279065205963,4,Credit Card,No,Friend Referral,Yes,No,Silver,1.8613097121612163,Medium,2025-05-11,0
498,Female,50,81212,Fashion,1347.0350787648904,20,32,5,7.051134408785783,37,Cash on Delivery,Yes,Direct,Yes,Yes,Bronze,0.6048628472852355,Medium,2025-05-12,0
499,Male,46,144088,Electronics,356.78624600356505,12,43,5,7.20263269384765,4,Cash on Delivery,No,Friend Referral,Yes,Yes,Bronze,6.28854101358676,Medium,2025-05-13,0
500,Female,60,35398,Home,281.8050627952904,23,30,11,4.073224659475981,77,Credit Card,Yes,Direct,No,No,Gold,7.062758984339439,Medium,2025-05-14,0
501,Male,39,140030,Beauty,1541.2023258787444,4,10,11,2.9404878871874027,89,Credit Card,No,Direct,No,No,Gold,5.106220269621492,Medium,2025-05-15,0
502,Male,43,76503,Electronics,1358.5578035268331,23,3,9,8.323392436815771,77,Credit Card,Yes,Direct,Yes,No,Silver,1.9114998625989672,Low,2025-05-16,0
503,Male,45,26638,Fashion,898.8822318377106,16,17,5,2.9539290652290133,18,PayPal,No,Social Media,No,Yes,Silver,2.639584977056598,Medium,2025-05-17,0
504,Female,38,26570,Beauty,1121.1540543862027,23,3,16,5.878243626997417,88,Debit Card,Yes,Social Media,No,Yes,Gold,4.069450230237225,Low,2025-05-18,0
505,Male,24,88785,Home,658.368839636516,16,48,18,9.71387956776615,66,Debit Card,Yes,Social Media,Yes,Yes,Silver,7.657594637174756,High,2025-05-19,0
506,Male,34,29110,Beauty,990.8758194589533,1,33,17,2.3306719407614542,48,Debit Card,No,Direct,No,No,Gold,2.355135288633071,High,2025-05-20,0
507,Female,37,125899,Electronics,1038.0116655163542,22,28,5,9.46788640745238,33,PayPal,No,Direct,No,Yes,Gold,5.98734427939916,High,2025-05-21,0
508,Male,58,99141,Home,805.112678797287,25,23,18,2.6460374776180178,58,Debit Card,Yes,Google,Yes,Yes,Bronze,3.7958616746969023,High,2025-05-22,0
509,Female,37,32115,Fashion,1817.8158108107175,2,21,9,6.106988872209066,83,PayPal,No,Direct,No,No,Gold,2.7338551127001636,High,2025-05-23,0
510,Female,39,59062,Home,81.32063671296198,3,1,7,4.393069407628701,73,Debit Card,Yes,Social Media,No,Yes,Silver,3.919369527665853,Medium,2025-05-24,0
511,Male,45,42911,Home,1575.23396302793,26,43,5,9.684357413516434,28,Credit Card,No,Direct,Yes,No,Bronze,1.034050381559244,Medium,2025-05-25,0
512,Female,57,124061,Groceries,292.54652092058245,21,5,6,3.461878261017432,35,Cash on Delivery,No,Direct,No,No,Bronze,6.490155281977718,Medium,2025-05-26,0
513,Male,24,52556,Home,1605.2173530475388,25,41,0,4.5969220187717825,103,Cash on Delivery,Yes,Google,No,No,Silver,2.324764459872253,High,2025-05-27,0
514,Female,18,98131,Home,1251.0282355696063,20,24,17,9.845741060698785,10,PayPal,Yes,Direct,No,Yes,Silver,5.940590923947278,High,2025-05-28,1
515,Female,49,148335,Beauty,1694.3922773259847,17,20,19,5.8282335206962586,65,Debit Card,No,Friend Referral,Yes,Yes,Silver,1.0126127858614604,Low,2025-05-29,0
516,Male,30,21969,Fashion,240.15293499975004,20,15,11,5.523671040591282,42,Cash on Delivery,No,Google,Yes,Yes,Gold,7.663239171242646,Medium,2025-05-30,0
517,Female,47,63753,Beauty,1140.0122364945594,22,30,15,3.3200063938359214,85,Credit Card,No,Direct,No,No,Bronze,1.9476123905427396,High,2025-05-31,0
518,Female,40,102811,Beauty,1027.1213665112844,21,13,9,7.312272042793973,9,Credit Card,No,Direct,No,No,Gold,7.1205655715531035,High,2025-06-01,0
519,Female,36,24470,Electronics,1427.0767067785494,29,38,9,1.129356565999999,60,Credit Card,No,Google,Yes,No,Gold,6.571049072115758,High,2025-06-02,0
520,Female,49,141863,Beauty,1091.8665761926677,1,27,13,1.4456136673206417,111,PayPal,Yes,Direct,Yes,Yes,Gold,7.7589494306106195,Low,2025-06-03,0
521,Female,47,30225,Groceries,1104.4324059095532,20,31,19,6.394227284222224,15,PayPal,No,Social Media,No,Yes,Gold,4.084179957093122,High,2025-06-04,0
522,Male,46,127860,Groceries,887.7120899733261,6,27,9,4.075071164366087,99,Debit Card,No,Friend Referral,Yes,Yes,Bronze,5.955479703844636,Low,2025-06-05,0
523,Female,62,143008,Electronics,652.2271268143146,29,48,9,9.579847349808645,57,Credit Card,Yes,Friend Referral,No,Yes,Bronze,3.2803299277833804,Low,2025-06-06,0
524,Male,46,127510,Fashion,990.4155044417747,15,8,10,9.12871621650507,69,Debit Card,Yes,Social Media,No,Yes,Gold,1.8827617851477036,Medium,2025-06-07,0
525,Female,47,128295,Fashion,281.06009959838116,26,44,1,7.423356328090365,105,Debit Card,Yes,Direct,Yes,No,Silver,3.823069497000866,High,2025-06-08,0
526,Male,33,43196,Beauty,1924.9510110170154,26,21,19,8.363310230150212,22,Credit Card,No,Direct,Yes,Yes,Bronze,1.7431176154134116,Low,2025-06-09,0
527,Male,57,125823,Beauty,1443.1009890718667,14,31,7,7.00598664700924,64,Debit Card,Yes,Friend Referral,No,No,Gold,7.865334670897879,High,2025-06-10,0
528,Female,36,33669,Beauty,1907.3108775413011,20,4,6,2.1302389243914464,41,Cash on Delivery,Yes,Direct,No,No,Silver,1.2218486835553728,Medium,2025-06-11,0
529,Female,35,57380,Fashion,492.11839554342833,15,22,7,7.889890327202824,87,PayPal,Yes,Friend Referral,Yes,Yes,Silver,4.919087925894653,Medium,2025-06-12,0
530,Female,18,144398,Home,1764.7149893442297,14,4,0,2.8917277184696175,71,Debit Card,Yes,Friend Referral,No,No,Gold,5.1984789144054195,Low,2025-06-13,0
531,Male,31,130677,Groceries,1627.1404698989,25,41,1,3.910985695901771,56,Credit Card,No,Social Media,Yes,Yes,Bronze,4.5355965715554065,Medium,2025-06-14,0
532,Female,64,135886,Home,1370.4472042924635,21,31,17,8.373107908921781,23,PayPal,No,Friend Referral,Yes,Yes,Silver,5.466394142838752,Medium,2025-06-15,0
533,Male,19,146753,Home,1268.8069128661512,24,9,14,5.828730475541034,108,PayPal,No,Direct,Yes,No,Bronze,1.371355812589182,Medium,2025-06-16,0
534,Male,45,68320,Fashion,667.2718472723465,25,38,0,8.739466427650683,25,Debit Card,Yes,Direct,Yes,Yes,Bronze,4.662638931539683,High,2025-06-17,0
535,Male,47,67414,Home,1642.0010306818099,26,14,4,2.917317878589378,91,Cash on Delivery,Yes,Google,Yes,Yes,Silver,2.6540942834552115,High,2025-06-18,0
536,Female,55,123542,Electronics,1027.9551498854808,5,6,1,6.470005947461985,105,Debit Card,Yes,Direct,No,No,Gold,7.551320474757925,Low,2025-06-19,0
537,Female,21,35577,Beauty,188.23857298800647,6,28,19,1.7541187529343545,6,Cash on Delivery,Yes,Google,Yes,No,Silver,6.215537400797943,Low,2025-06-20,1
538,Male,18,145354,Electronics,660.0831636675035,17,46,2,6.787548941860267,119,PayPal,Yes,Friend Referral,Yes,No,Silver,7.7938586161980705,Medium,2025-06-21,0
539,Male,25,108009,Groceries,1873.829342163389,11,2,18,7.862806339979812,34,Debit Card,Yes,Direct,Yes,No,Bronze,0.7816705230514216,Medium,2025-06-22,0
540,Female,46,146365,Beauty,1708.8265081794502,16,18,17,6.264378045808495,63,Credit Card,No,Social Media,Yes,No,Gold,2.638498813855315,Low,2025-06-23,0
541,Male,56,75409,Home,1964.7161112492513,12,9,17,3.3960835134892924,9,Debit Card,No,Social Media,Yes,No,Bronze,1.9656693997876173,Medium,2025-06-24,0
542,Female,20,48625,Groceries,1274.5870960779912,15,27,13,1.2820840197298005,60,Cash on Delivery,Yes,Social Media,Yes,Yes,Silver,0.5836594048387287,Low,2025-06-25,1
543,Male,49,101040,Beauty,532.6446426238033,23,28,7,2.075039955678572,49,Cash on Delivery,No,Friend Referral,Yes,Yes,Gold,2.3174429768474107,High,2025-06-26,0
544,Female,27,44089,Home,367.48934686988434,4,14,11,6.600726811666236,97,Debit Card,Yes,Friend Referral,No,Yes,Gold,5.590819876403216,Medium,2025-06-27,0
545,Male,27,56487,Electronics,414.4831591865002,27,34,9,9.409781951582623,51,Cash on Delivery,Yes,Google,No,No,Gold,2.233166916009264,Medium,2025-06-28,0
546,Female,36,85838,Beauty,88.60153377714605,18,5,19,2.8588096357480577,60,PayPal,No,Social Media,No,Yes,Gold,4.317525841119637,Medium,2025-06-29,0
547,Male,63,116999,Home,811.8301164225815,21,11,16,7.615235341945889,70,Debit Card,Yes,Google,No,No,Gold,7.15863586223749,High,2025-06-30,0
548,Female,51,130448,Electronics,423.2839769741079,28,46,10,8.798059569241374,37,Cash on Delivery,No,Google,Yes,Yes,Silver,5.7031844026180645,High,2025-07-01,0
549,Female,50,114795,Groceries,852.7281478905697,3,37,1,5.6879396060276,31,Debit Card,Yes,Direct,No,No,Silver,3.4597180242952397,Medium,2025-07-02,0
550,Male,40,70138,Groceries,1873.2391420855924,22,12,3,7.02339216259292,98,Debit Card,Yes,Direct,Yes,Yes,Silver,3.293517041840812,Low,2025-07-03,0
551,Male,45,62823,Groceries,889.5534085390204,8,28,0,8.335137850085333,41,Credit Card,No,Social Media,No,No,Bronze,3.9180186050636356,High,2025-07-04,1
552,Female,49,57208,Groceries,1762.069769120428,23,18,14,3.346076419665342,62,Debit Card,Yes,Friend Referral,No,No,Gold,1.8278108079492978,Medium,2025-07-05,0
553,Male,24,74061,Fashion,1230.7342949009592,3,2,12,3.6720610684123867,93,Credit Card,Yes,Direct,Yes,No,Gold,5.25500575561991,Medium,2025-07-06,0
554,Female,46,50659,Beauty,531.9065315897142,8,7,7,1.0056476496561055,58,Cash on Delivery,Yes,Friend Referral,Yes,No,Silver,3.2311461432845414,High,2025-07-07,1
555,Male,25,149824,Beauty,743.9167805554622,18,7,3,9.667847178080223,14,Credit Card,No,Google,No,Yes,Gold,6.892740119465327,Low,2025-07-08,0
556,Female,18,121376,Fashion,213.64309485178737,10,19,9,9.257904051367102,36,Credit Card,Yes,Google,No,Yes,Bronze,6.1741449504336225,Medium,2025-07-09,1
557,Female,20,51890,Home,700.2520575122205,25,46,18,7.881114373834873,36,Credit Card,Yes,Google,No,No,Gold,5.078848730691201,Low,2025-07-10,0
558,Female,41,99134,Home,1371.2048437318915,20,3,17,1.711684188789833,117,PayPal,Yes,Google,No,No,Gold,3.2315166698713704,Low,2025-07-11,0
559,Female,40,67055,Groceries,190.6166312123986,17,20,4,5.027526007295573,79,Credit Card,No,Social Media,Yes,No,Bronze,2.0744887375511327,High,2025-07-12,0
560,Female,25,132269,Electronics,450.5327465321572,8,2,18,1.9170257857439754,8,Debit Card,No,Google,No,Yes,Silver,6.321138980792171,Medium,2025-07-13,0
561,Female,64,39508,Home,793.8100307559574,23,44,15,1.1432824053651873,26,Credit Card,No,Direct,No,No,Silver,4.148068242433149,Medium,2025-07-14,0
562,Male,54,62287,Electronics,1964.9965971811268,11,7,0,6.545646686913376,36,Debit Card,No,Google,No,No,Gold,2.1856252863301813,Low,2025-07-15,0
563,Male,20,98916,Beauty,1580.4805547698163,29,22,11,9.647464753721696,48,Credit Card,No,Friend Referral,No,Yes,Bronze,1.9638096128000466,High,2025-07-16,0
564,Male,50,46984,Electronics,1480.2991556596025,5,15,1,9.12581221088935,85,PayPal,Yes,Direct,No,No,Silver,1.7405067837601926,High,2025-07-17,0
565,Female,45,130169,Beauty,276.57236522461966,26,12,7,7.27079333441864,28,Cash on Delivery,No,Friend Referral,Yes,No,Silver,6.328708971541962,High,2025-07-18,0
566,Female,64,28125,Fashion,1572.9419925492334,13,2,17,1.8697652574838428,68,Credit Card,No,Friend Referral,Yes,Yes,Silver,2.2174038897523376,Low,2025-07-19,0
567,Female,25,56059,Fashion,1581.2741824562295,21,47,15,3.4674763390507013,62,Credit Card,Yes,Social Media,Yes,No,Gold,4.449816976438981,Low,2025-07-20,1
568,Female,51,89569,Groceries,1222.1502564674402,23,8,4,3.8805105419676185,80,PayPal,No,Social Media,Yes,No,Bronze,3.8865977072979234,Medium,2025-07-21,0
569,Male,52,123409,Home,1981.205474896825,5,13,12,7.8683505197100505,86,Credit Card,Yes,Friend Referral,Yes,Yes,Gold,4.8470817442121295,High,2025-07-22,0
570,Male,49,37087,Groceries,684.2451165528763,24,12,18,8.220242613116026,76,Debit Card,No,Friend Referral,No,No,Silver,7.078661752783957,Low,2025-07-23,0
571,Female,41,126437,Beauty,1885.4812740716106,27,6,2,4.465955106909284,80,Credit Card,Yes,Google,Yes,Yes,Bronze,7.00810542561298,High,2025-07-24,1
572,Male,31,135262,Groceries,1833.725674165182,13,14,7,4.760955969558487,51,Credit Card,Yes,Direct,Yes,No,Gold,3.8830705386864475,Low,2025-07-25,1
573,Male,49,25704,Electronics,72.38728651128679,6,6,11,1.400581353485542,104,Cash on Delivery,No,Google,No,No,Silver,0.6152468805104248,Medium,2025-07-26,0
574,Female,63,80576,Beauty,927.7272266258815,29,37,1,3.602230465768849,102,Cash on Delivery,No,Social Media,Yes,No,Silver,3.698328542857274,High,2025-07-27,1
575,Male,60,93384,Fashion,1955.353254450568,5,33,10,5.06156659459876,42,Credit Card,Yes,Social Media,Yes,No,Gold,5.046451530681053,Low,2025-07-28,0
576,Female,33,107128,Home,251.0866566957478,9,40,11,2.0528474174673184,101,PayPal,Yes,Google,Yes,No,Silver,4.6832356932354635,High,2025-07-29,1
577,Male,21,131279,Beauty,1118.180154047473,27,21,17,5.079407146795192,29,Cash on Delivery,Yes,Direct,Yes,Yes,Silver,5.385020793501542,Low,2025-07-30,0
578,Female,54,92460,Beauty,1958.967138730153,16,23,12,8.678582310320204,82,Credit Card,Yes,Friend Referral,No,No,Bronze,1.655567993548126,Low,2025-07-31,0
579,Female,38,47208,Electronics,1133.2160770064274,2,48,4,6.23188917752548,10,Cash on Delivery,Yes,Google,No,No,Silver,5.349013240855494,Low,2025-08-01,0
580,Female,31,138516,Home,420.1398407957042,1,36,11,1.710368695345711,106,Credit Card,Yes,Social Media,Yes,Yes,Gold,1.8698871405782918,High,2025-08-02,0
581,Female,48,149612,Fashion,1185.25729868055,8,43,1,2.725041869472469,39,Cash on Delivery,Yes,Direct,No,Yes,Bronze,6.128929855225618,Low,2025-08-03,0
582,Male,35,105150,Beauty,448.65911920161636,28,0,4,5.270899151427006,82,Cash on Delivery,No,Social Media,Yes,No,Gold,3.0431570994701,Medium,2025-08-04,0
583,Female,24,86024,Beauty,1063.423312644244,19,9,6,4.253384348396309,1,Debit Card,Yes,Direct,No,Yes,Silver,5.824215750360902,High,2025-08-05,1
584,Female,27,59882,Electronics,194.3823249290786,11,42,11,4.228543175914889,39,Credit Card,No,Direct,No,No,Bronze,0.8589919917958031,Medium,2025-08-06,0
585,Female,24,45923,Groceries,1230.691204968089,28,15,15,5.763407033292312,21,Credit Card,No,Direct,No,Yes,Bronze,3.5589501919318502,Medium,2025-08-07,0
586,Male,50,146561,Fashion,1057.7403812999084,12,45,7,6.259563294305117,65,Credit Card,Yes,Google,No,Yes,Bronze,5.787758916974996,High,2025-08-08,0
587,Female,40,134044,Home,1493.314669084853,12,7,8,8.17175413248572,15,Credit Card,Yes,Google,No,No,Bronze,2.201528872486206,Low,2025-08-09,0
588,Male,38,121477,Beauty,1279.8659187596309,7,48,14,4.068699071162362,4,Cash on Delivery,No,Google,No,Yes,Gold,6.4646528359791695,Medium,2025-08-10,0
589,Female,36,49165,Beauty,1121.7322236349755,26,24,4,8.24919654736528,60,Debit Card,Yes,Direct,No,No,Silver,5.23084799828699,High,2025-08-11,0
590,Male,36,87203,Fashion,1395.0687560338363,13,49,12,4.047501062013692,61,Debit Card,Yes,Direct,No,Yes,Silver,4.906713291123488,Low,2025-08-12,0
591,Male,53,111749,Groceries,330.6867314658502,27,11,4,1.4988969004711046,20,PayPal,No,Social Media,No,Yes,Bronze,3.1516164065325283,High,2025-08-13,0
592,Female,46,24114,Beauty,1210.951339454278,8,24,10,5.9876888590431205,10,Credit Card,No,Friend Referral,No,Yes,Silver,4.1183860278583815,High,2025-08-14,0
593,Male,35,84965,Fashion,385.61567550441646,29,16,9,6.291120924053331,87,PayPal,No,Google,No,No,Gold,4.980119757333898,High,2025-08-15,1
594,Female,19,56321,Electronics,1854.7683053111678,29,25,19,9.410862210596742,105,Cash on Delivery,Yes,Direct,Yes,No,Silver,4.043465854361679,Low,2025-08-16,0
595,Female,18,93297,Groceries,183.2515044489282,22,45,12,7.53455193456227,34,PayPal,Yes,Social Media,No,Yes,Gold,5.737349929554201,Medium,2025-08-17,1
596,Female,64,116652,Home,889.2307618970468,28,47,8,9.259953872449955,110,Credit Card,No,Social Media,Yes,No,Gold,3.7527269983021965,Medium,2025-08-18,0
597,Male,22,119304,Beauty,1406.8050814281175,26,13,13,9.175124892187085,48,Debit Card,Yes,Social Media,No,No,Silver,2.0170488630652277,High,2025-08-19,0
598,Male,37,133942,Fashion,943.1433127531045,9,40,17,6.441166992324179,33,Debit Card,No,Google,Yes,No,Gold,2.1045033710078545,High,2025-08-20,1
599,Female,28,45426,Electronics,229.5857438041596,7,35,14,5.749858588028028,98,Credit Card,Yes,Google,Yes,Yes,Gold,0.5435282663220582,Low,2025-08-21,0
600,Female,59,37772,Home,1129.0890814470795,26,22,9,6.016968704472399,103,Cash on Delivery,No,Friend Referral,Yes,No,Gold,2.7571828666900435,High,2025-08-22,0
601,Male,19,123754,Fashion,1301.1822222133414,21,42,6,9.80497726909523,61,Credit Card,Yes,Social Media,No,Yes,Gold,6.116882303588897,High,2025-08-23,0
602,Female,20,23712,Fashion,1422.39500643149,24,5,7,7.95850922572263,10,Cash on Delivery,No,Google,No,Yes,Bronze,6.456220316282072,High,2025-08-24,0
603,Female,40,21367,Home,777.8566382023798,15,46,2,1.9563931431315624,54,Debit Card,Yes,Social Media,No,Yes,Silver,2.018506565718125,Medium,2025-08-25,0
604,Female,29,126493,Electronics,1149.1369435060863,2,4,14,8.005855661032598,84,Cash on Delivery,Yes,Direct,No,Yes,Bronze,7.692829976535558,High,2025-08-26,0
605,Male,37,127317,Electronics,928.8386261308806,23,42,15,2.534842440084033,65,Credit Card,No,Social Media,Yes,Yes,Gold,4.268020951100951,Medium,2025-08-27,1
606,Male,22,135142,Groceries,1360.509275566894,20,24,3,5.026154941050631,77,Credit Card,Yes,Friend Referral,No,No,Silver,7.37734061763877,Low,2025-08-28,0
607,Male,54,111736,Beauty,1187.9360862833962,25,17,5,2.8941370495888084,1,Credit Card,Yes,Google,No,No,Gold,5.800739613962233,Low,2025-08-29,0
608,Female,55,71924,Home,1075.224628140313,12,12,0,7.206247589799068,5,Cash on Delivery,No,Direct,No,Yes,Silver,5.918250672668099,Medium,2025-08-30,0
609,Female,47,23726,Home,536.5725153345849,1,42,3,8.89578762573732,80,Cash on Delivery,Yes,Google,No,No,Bronze,1.1378271597955334,Medium,2025-08-31,0
610,Female,26,109152,Home,53.93610960905614,23,13,10,3.6132569683001288,15,Cash on Delivery,Yes,Direct,No,No,Silver,2.14993345172698,Medium,2025-09-01,1
611,Male,51,47723,Electronics,389.45926685728705,22,27,11,1.7380966708736887,113,Debit Card,Yes,Social Media,No,No,Gold,0.5661112497085448,Medium,2025-09-02,0
612,Female,61,146969,Beauty,278.2787807771289,8,17,4,3.6864378826746695,28,PayPal,No,Social Media,No,No,Silver,5.870957303575532,High,2025-09-03,0
613,Female,52,123110,Groceries,925.7152527713462,5,27,15,7.051256721389749,95,PayPal,No,Friend Referral,No,No,Silver,3.083287163213825,Medium,2025-09-04,1
614,Female,39,120494,Fashion,1243.903393985597,15,26,12,3.9588411479900496,23,Credit Card,No,Friend Referral,Yes,No,Bronze,6.399893870572601,Medium,2025-09-05,0
615,Female,61,29108,Fashion,465.51576693537595,1,31,12,3.5030095079842307,112,Debit Card,No,Direct,Yes,No,Gold,3.042021649527697,Medium,2025-09-06,0
616,Male,41,97714,Home,1881.161337136015,1,46,16,2.6599167152583845,109,Cash on Delivery,No,Friend Referral,No,Yes,Silver,6.645003142241458,High,2025-09-07,0
617,Male,34,55643,Beauty,63.03015198658117,25,8,6,5.477647841869902,107,Credit Card,Yes,Friend Referral,No,Yes,Bronze,1.4802369031123477,High,2025-09-08,0
618,Female,27,51324,Electronics,1555.9869795724187,10,39,7,3.4835394534146884,17,Debit Card,Yes,Friend Referral,No,Yes,Silver,1.8002986756813115,High,2025-09-09,0
619,Male,47,123896,Beauty,1269.1493005843624,22,31,12,7.579093142255348,113,Credit Card,No,Friend Referral,No,No,Gold,3.0565740468795237,Low,2025-09-10,0
620,Male,63,103360,Beauty,778.4318620429797,10,19,15,1.6896016179298243,98,Debit Card,Yes,Social Media,Yes,No,Silver,3.56365541661705,High,2025-09-11,0
621,Female,40,130896,Electronics,148.45344160419546,21,27,3,6.9762972980018585,13,Debit Card,Yes,Friend Referral,Yes,Yes,Silver,3.115271081322338,Medium,2025-09-12,0
622,Female,49,28927,Home,1273.5988149793448,15,32,7,3.138040131109929,14,PayPal,Yes,Social Media,No,No,Silver,6.227352743924149,High,2025-09-13,0
623,Male,34,113680,Beauty,801.9463500880137,17,3,15,5.403513349464428,11,Credit Card,Yes,Social Media,Yes,No,Silver,1.2271354447003602,High,2025-09-14,0
624,Female,34,116546,Fashion,1875.7209218557773,22,45,9,3.5748092982813455,28,Cash on Delivery,No,Google,Yes,Yes,Gold,3.1341276472886603,Medium,2025-09-15,0
625,Male,31,42443,Electronics,1106.8806460350436,6,33,11,7.504918084097161,42,PayPal,No,Social Media,No,Yes,Bronze,6.779299996365945,High,2025-09-16,1
626,Female,26,99973,Groceries,1882.320447022341,3,47,11,9.50776336226473,96,PayPal,Yes,Social Media,No,Yes,Bronze,1.00097807946629,Low,2025-09-17,0
627,Male,57,83449,Home,479.943202272943,13,2,4,9.25369101522832,99,Cash on Delivery,Yes,Friend Referral,No,No,Silver,7.567576307535181,High,2025-09-18,0
628,Female,19,129834,Electronics,1465.1655252100013,16,25,15,6.25083593629682,61,Debit Card,No,Social Media,Yes,No,Gold,7.897376317040097,Low,2025-09-19,0
629,Male,62,125314,Groceries,1253.635590655015,8,7,0,5.1634927293128055,64,Cash on Delivery,Yes,Direct,Yes,No,Gold,1.1642613036881007,Low,2025-09-20,0
630,Male,42,96743,Groceries,1491.846048171058,15,5,8,8.364704584954437,31,Credit Card,Yes,Friend Referral,No,Yes,Gold,2.6845439169180274,Low,2025-09-21,0
631,Male,56,141805,Beauty,468.60233474644673,17,15,11,7.149937263649569,81,Cash on Delivery,Yes,Friend Referral,No,Yes,Gold,3.293004995265171,Medium,2025-09-22,0
632,Female,26,80233,Beauty,1346.7393066636587,17,23,4,2.6520770279523957,111,Debit Card,No,Friend Referral,Yes,No,Gold,6.322935264895445,High,2025-09-23,0
633,Male,39,45537,Beauty,1021.1787664608945,22,47,19,8.388272922517002,73,Cash on Delivery,No,Google,Yes,Yes,Gold,4.969451090875504,Low,2025-09-24,0
634,Male,60,121293,Electronics,1498.5087010673167,26,38,2,4.859959504552392,10,Debit Card,Yes,Friend Referral,No,Yes,Silver,5.332742753694255,Low,2025-09-25,0
635,Female,63,97576,Electronics,687.7370560960446,13,29,4,2.700870939740576,8,Debit Card,Yes,Social Media,Yes,No,Bronze,6.181323671138795,High,2025-09-26,0
636,Female,21,127522,Home,1785.6111996572424,17,44,1,3.536176153568432,21,Credit Card,Yes,Direct,No,Yes,Bronze,1.384842495777693,Medium,2025-09-27,0
637,Male,43,42612,Beauty,214.38756349213324,6,12,13,3.407743272235081,77,Cash on Delivery,Yes,Friend Referral,No,Yes,Silver,6.749070926826968,Medium,2025-09-28,0
638,Male,46,113977,Groceries,1624.0191716428167,17,4,1,5.672862771431141,59,Cash on Delivery,Yes,Friend Referral,Yes,Yes,Bronze,5.7921485313510805,Low,2025-09-29,0
639,Female,62,26471,Fashion,1729.5732703394272,16,24,12,3.1093308161008797,50,Credit Card,Yes,Direct,Yes,No,Gold,4.830062938972777,Medium,2025-09-30,0
640,Female,51,55631,Home,1643.6420071653013,14,19,6,2.1120983866141856,69,Debit Card,No,Friend Referral,Yes,No,Gold,7.173015010872925,High,2025-10-01,0
641,Female,40,148449,Electronics,1049.8164688104632,13,17,9,2.1132176555238464,70,Cash on Delivery,No,Google,No,Yes,Bronze,5.7522976541285535,Medium,2025-10-02,0
642,Female,54,128997,Home,904.8507110599845,6,46,12,6.24948577425187,30,Credit Card,Yes,Social Media,No,No,Gold,2.0127497197326907,High,2025-10-03,0
643,Female,28,112059,Home,1992.7114587235098,3,17,15,7.612833599644407,95,Debit Card,No,Direct,No,No,Gold,3.7230903580675005,Low,2025-10-04,0
644,Male,23,51348,Home,496.8853048676161,14,1,13,3.893797079545067,17,Credit Card,Yes,Direct,No,No,Bronze,4.205321502018,High,2025-10-05,1
645,Female,35,84732,Home,1116.408133458287,14,9,10,1.3118563883261536,75,Cash on Delivery,Yes,Google,No,Yes,Silver,0.9141322006280423,Low,2025-10-06,0
646,Male,38,21177,Fashion,1357.8172744955348,15,44,9,2.1450239824330968,20,Credit Card,No,Social Media,No,No,Bronze,7.659781350200419,High,2025-10-07,0
647,Male,59,24760,Beauty,1416.6918899297923,8,49,5,9.232251043033514,48,PayPal,No,Google,Yes,Yes,Bronze,1.4643294559765887,High,2025-10-08,0
648,Male,53,52779,Groceries,447.8480981902284,29,46,3,5.441892936305077,73,Debit Card,Yes,Social Media,No,Yes,Bronze,5.7309595042004515,Medium,2025-10-09,0
649,Female,58,41636,Home,1325.2884800626123,15,11,0,5.0821552865365724,2,PayPal,Yes,Google,No,No,Bronze,4.296732770681601,High,2025-10-10,0
650,Male,55,101889,Home,1645.8206546386077,22,46,6,1.3424426047908182,37,PayPal,No,Friend Referral,No,Yes,Silver,0.6922418741331694,Low,2025-10-11,0
651,Male,51,73551,Home,147.53622480116883,29,12,8,7.557733200852092,1,Debit Card,No,Google,No,No,Silver,7.435606068982713,High,2025-10-12,0
652,Female,34,31556,Beauty,1827.466521984367,27,49,7,5.75261272838871,4,Debit Card,Yes,Direct,Yes,No,Gold,6.8887760661419986,Low,2025-10-13,0
653,Male,54,47598,Electronics,107.53290753315156,13,46,4,2.818728424778687,100,Credit Card,Yes,Direct,No,Yes,Gold,4.431934459278766,Low,2025-10-14,0
654,Male,42,31563,Electronics,744.1435133523689,17,10,18,1.9906638416295146,54,Debit Card,Yes,Direct,Yes,Yes,Bronze,2.2170675210458395,High,2025-10-15,0
